,KEYWORDS,SUMMARY,TEXT,TITLE,URL
60,"['starnes', 'russian', 'mueller', 'manafort', 'trump', 'audio', 'waging', 'todd', '10302017', 'partisan', 'president', 'listen', 'political']","Audio clip: Listen to audio clip.
Robert Mueller and his partisan aides are waging political jihad on the Trump Administration.
The charges against Manafort have nothing to do with Russian collusion.
It's time for President Trump to fire Mueller.","Audio clip: Listen to audio clip.

Robert Mueller and his partisan aides are waging political jihad on the Trump Administration. The charges against Manafort have nothing to do with Russian collusion. It's time for President Trump to fire Mueller.",Todd Starnes Show – 10/30/2017,https://radio.foxnews.com/2017/10/30/10302017-first-hour-2/
61,"['safe', 'country', 'study', 'socialism', 'polled', 'americans', 'think', 'communist', 'socialist', 'finds', 'great', 'millennials', 'capitalism', 'communism', 'create', 'troubling', 'space']","Nearly half of all U.S. millennials believe the greatest safe space of them all would be living under a socialist regime.
Another 7 percent said that the preferred living in a communist country above all.
The findings show that the percentage of millennials who prefer socialism over capitalism if a full 10 points higher than that of the general population.
Over a quarter of millennials polled also thought the same for Vladimir Lenin and Kim Jong Un.
Seven out of 10 Americans do not know the definition of communism as it is most often confused with socialism.","Nearly half of all U.S. millennials believe the greatest safe space of them all would be living under a socialist regime.

That’s according to a new study from research firm YouGov and Washington, D.C.-based Victims of Communism Memorial Foundation, which surveyed over 2,000 people regarding their views on socialism and the communist political system. The biggest takeaway from the study was that one out of every two millennials surveyed said they would rather live in a socialist or communist country over a capitalist democracy like the U.S.

“Millennials now make up the largest generation in America, and we're seeing some deeply worrisome trends,"" Marion Smith, executive director of the foundation said in a statement to Fox News. ""Millennials are increasingly turning away from capitalism and toward socialism and even communism as a viable alternative.”

Nearly 45 percent of millennials polled said that they would prefer to live in a socialist country compared to the 42 percent who said they preferred a capitalist one. Another 7 percent said that the preferred living in a communist country above all. The findings show that the percentage of millennials who prefer socialism over capitalism if a full 10 points higher than that of the general population.

By comparison, over half of baby boomers polled favor capitalism, compared to 26 percent who support a socialist system.

The report also found that one in five Americans in their 20s consider former Soviet dictator Joseph Stalin a hero, despite his genocide of Ukrainians and Orthodox priests. Over a quarter of millennials polled also thought the same for Vladimir Lenin and Kim Jong Un.

One of the most troubling findings of the report is that over 40 percent of Americans believe that there should be restrictions placed on the First Amendment and free speech to ensure that anything being said is not “offensive.”

The survey also uncovered that a basic working knowledge of communism among all Americans is lacking.

Seven out of 10 Americans do not know the definition of communism as it is most often confused with socialism. The same amount also underestimates the number of people who have been killed by communist regimes.

""This troubling turn highlights widespread historical illiteracy in American society regarding socialism and the systemic failure of our education system to teach students about the genocide, destruction, and misery caused by communism since the Bolshevik Revolution one hundred years ago,” Smith said.","Millennials think socialism would create a great safe space, study finds",https://www.foxnews.com/us/2017/11/03/millennials-think-socialism-would-create-great-safe-space-study-finds.html
62,"['yai', 'oct', 'modeling', 'calls', 'leads', 'agencies', 'students', 'viral', 'college', 'washington', 'hall', 'yardfest', 'howard', '21', 'told', 'post']","A New Hampshire college student's life could change due to a viral photo.
I told her ‘I don’t know what you’ve been doing, but you should definitely be photographed and you should be modeling,’” Hall said.
On Oct. 21, Hall uploaded Yai’s photo to his account with a caption stating: “Saw her right at the end of Yardfest.
Stunning.”The photo had received more than 15,000 likes by Wednesday, and Yai said last week she's heard from three modeling agencies.
“I got an email from a modeling agency,” Yai told The Post.","A New Hampshire college student's life could change due to a viral photo.

Anok Yai, 19, of Manchester, NH, was attending a homecoming event on Oct. 21 at Howard University in Washington, D.C., when photographer Steven Hall asked to take her photo for his Instagram account.

Hall, an alumnus of Howard who works at the school, told The Washington Post he photographs things “he finds interesting.”

Saw her right at the end of Yardfest. Stunning @anokyai #huhc #huhomecoming #theyard #fro #curlyhair #darkskin #sudanese A post shared by TheSUNK|The Shit U Need 2 Know (@thesunk) on Oct 21, 2017 at 2:56pm PDT

“I wanted to do as many shoots as possible and to take as many photos of fashionable Howard students as I could,” Hall told The Washington Post. “My goal was to get 50 or 75 dope photos.”

Hall said he bumped into Yai and asked to take a few photos of her.

WOMAN SUES SEPHORA, CLAIMS LIPSTICK SAMPLE GAVE HER HERPES

“Mysterious. Just a tall, dark-skinned and insanely beautiful person. I told her ‘I don’t know what you’ve been doing, but you should definitely be photographed and you should be modeling,’” Hall said.

On Oct. 21, Hall uploaded Yai’s photo to his account with a caption stating: “Saw her right at the end of Yardfest. Stunning.”

The photo had received more than 15,000 likes by Wednesday, and Yai said last week she's heard from three modeling agencies.

“I got an email from a modeling agency,” Yai told The Post. “They said they were interested in having me and they had me call them. And they just set up tons of interviews and it just went on from there.”

Hi Howard #howardhomecoming A post shared by Anok (@anokyai) on Oct 21, 2017 at 11:16am PDT

The Plymouth State University student said she was born in Egypt until she moved to the U.S. at age 2. She said her family’s heritage is Sudanese.

Yai said the outpouring she has received from the viral photo was overwhelming.

STUDENT CLAIMS SHE WAS CALLED OUT FOR ‘INAPPROPRIATE OUTFIT,’ UNSURE WHY

“There was one day where I had a bunch of classes, and I had done about three to four interviews, and my sister kept saying here’s another one, and here’s another one,” she said.

“And I was nervous because I had just gone from being a random girl living in New Hampshire to an Instagram famous model. I wasn’t sure if I could handle all the expectations.”

The biochemistry student told the Boston Globe she was considering modeling part-time.

FOLLOW US ON FACEBOOK FOR MORE FOX LIFESTYLE NEWS

“It was a dream that I always wanted, but I wasn’t sure if it was going to happen,” she said.

The Associated Press contributed to this report.",College student's viral photo leads to calls from modeling agencies,https://www.foxnews.com/lifestyle/2017/11/02/college-students-viral-photo-leads-to-calls-from-modeling-agencies.html
63,"['primetime', 'fox', '2554', 'network', 'dominance', 'fnc', 'total', 'channel', 'quarters', 'toprated', 'programs', 'viewers', 'consecutive', 'continues', 'press', 'cable', 'a2554', 'million', 'demo']","FNC also dominated basic cable in both primetime and total day in total viewers, marking five consecutive quarters as the top-rated basic cable network in both categories.
In primetime, FNC delivered 2.2 million in total viewers and 436,000 in the 25-54 demo.
All daytime FNC programs (6AM-5PM/ET) posted double-digit gains in the younger 25-54 demo compared to the same quarter last year.
At 4PM/ET, Your World with Neil Cavuto garnered 1.5 million total viewers and 294,000 viewers in the A25-54 demographic (up 11%).
The Story with Martha MacCallum at 7PM/ET delivered 1.9 million total viewers and 387,000 in the younger A25-54 demo.","FNC Leads All of Basic Cable in Primetime and Total Day for Five Consecutive Quarters

Continuing its reign as the most-watched cable news network, FOX News Channel (FNC) marked 63 consecutive quarters as the highest-rated cable news channel in total viewers, according to Nielsen Media Research. FNC also dominated basic cable in both primetime and total day in total viewers, marking five consecutive quarters as the top-rated basic cable network in both categories.

During 3Q’17, FNC averaged 1.4 million in total viewers and 298,000 with A25-54 in total day. In primetime, FNC delivered 2.2 million in total viewers and 436,000 in the 25-54 demo. For the quarter, FNC outpaced MSNBC and CNN in both primetime and total day in total viewers and with A25-54. Additionally, FNC claimed 13 of the top 20 cable news programs in total viewers and 11 out of the top 20 in the 25-54 demo. All daytime FNC programs (6AM-5PM/ET) posted double-digit gains in the younger 25-54 demo compared to the same quarter last year.

Kicking off FNC’s programming, the network’s signature morning program, FOX & Friends (6-9AM/ET), is on pace to have its highest-rated year in network history, delivering 1.5 million total viewers (up 18%) and 343,000 in the A25-54 demographic (up 23%) during the third quarter of 2017. At 9AM/ET, America’s Newsroom is up 3% in total viewers (1,713,000) and 18% in the younger A25-54 demo (348,000). FNC’s afternoon ensemble program, Outnumbered (12PM/ET), averaged 1.6 million total viewers (up 1%) and 321,000 (up 13%) in A25-54. Shepard Smith Reporting delivered 1.5 million viewers at 3PM/ET and is up 19% in A25-54 (293,000). At 4PM/ET, Your World with Neil Cavuto garnered 1.5 million total viewers and 294,000 viewers in the A25-54 demographic (up 11%).

Among FNC’s evening and primetime programs, Special Report with Bret Baier at 6PM/ET averaged 2,063,000 total viewers and 382,000 in A25-54. The Story with Martha MacCallum at 7PM/ET delivered 1.9 million total viewers and 387,000 in the younger A25-54 demo. At 8PM/ET, Tucker Carlson Tonight was the most-watched FNC program in total viewers for the third quarter of 2017, delivering 2,544,000 viewers and 500,000 in the A25-54 demo. The Five (9PM/ET) averaged 2,340,000 total viewers and 486,000 in A25-54. Hannity was the highest-rated FNC program in the younger A25-54 demo with 533,000 viewers and delivered 2,512,000 in total viewers.

RATINGS FOR THE TOP FIVE PROGRAMS IN CABLE NEWS:

Total Viewers: The Rachel Maddow Show (2,721,000), Tucker Carlson Tonight (2,544,000), Hannity (2,512,000), The Five (2,340,000), Last Word with Lawrence O’Donnell (2,256,000)

Adults 25-54: The Rachel Maddow Show (606,000), Hannity (533,000), Tucker Carlson Tonight (500,000), The Five (486,000), Last Word with Lawrence O’Donnell (480,000)

3Q’17 VS. 3Q’16 NIELSEN NUMBERS (7 day week, L+SD):

TOTAL DAY

FNC: 1,365,000 total viewers – down 3% (298,000 in 25-54 – up 8%)

CNN: 797,000 total viewers – up 1% (265,000 in 25-54 – up 10%)

MSNBC: 951,000 total viewers – up 41% (214,000 in 25-54 – up 27%)

PRIMETIME: 8-11PM/ET

FNC: 2,154,000 total viewers – down 12% (436,000 in 25-54 – down 5%)

CNN: 1,088,000 total viewers – down 11% (379,000 in 25-54 – down 5%)

MSNBC: 1,748,000 total viewers – up 43% (384,000 in 25-54 – up 29%)

FOX News Channel (FNC) is a 24-hour all-encompassing news service dedicated to delivering breaking news as well as political and business news. The number one network in cable, FNC has been the most-watched television news channel for more than 15 years and according to a Suffolk University/USA Today poll, is the most-trusted television news source in the country. Owned by 21st Century Fox, FNC is available in 90 million homes and dominates the cable news landscape, routinely notching the top ten programs in the genre.

###

FOX News Media Contact :

Carly Shanahan/212-301-3851

Jessica Jensen/212-301-3531",FOX NEWS CHANNEL CONTINUES ITS DOMINANCE AS THE TOP-RATED CABLE NEWS NETWORK FOR 63 CONSECUTIVE QUARTERS – Fox News Channel Press,http://press.foxnews.com/2017/09/fox-news-channel-continues-its-dominance-as-the-top-rated-cable-news-network-for-63-consecutive-quarters/
64,"['discussion', 'guy', 'livin', 'bream', 'trumps', 'audio', 'shannon', 'podcast', 'end', 'twitter', 'zero', 'weeks']","Audio clip: Listen to audio clip.
Want each new episode of this podcast as soon as it's out?
In this week's ""Livin' The Bream"" podcast, FOX News Channel's Chief Legal Correspondent Shannon Bream is joined by Guy Benson, Political Editor of Townhall.com and author of the new book ""End Of Discussion"".
Over the course of the conversation Shannon and Guy discuss why candidate Trump's message resonated on the campaign trail, how diverse thought has been stifled on college campuses, the appeal of Coke Zero and much more.
Listen to the latest ""Livin' The Bream"":Follow Shannon on Twitter: @ShannonBream and on Facebook: ShannonBreamTV","Audio clip: Listen to audio clip.

Want each new episode of this podcast as soon as it's out? SUBSCRIBE: CLICK HERE!

In this week's ""Livin' The Bream"" podcast, FOX News Channel's Chief Legal Correspondent Shannon Bream is joined by Guy Benson, Political Editor of Townhall.com and author of the new book ""End Of Discussion"".

Over the course of the conversation Shannon and Guy discuss why candidate Trump's message resonated on the campaign trail, how diverse thought has been stifled on college campuses, the appeal of Coke Zero and much more.

Listen to the latest ""Livin' The Bream"":

Follow Shannon on Twitter: @ShannonBream and on Facebook: ShannonBreamTV",“End Of Discussion”,https://radio.foxnews.com/2017/08/08/end-of-discussion/
65,"['stop', 'illinois', 'unclear', 'died', 'officer', 'killed', 'injured', 'rockford', 'responding', 'traffic', 'cox', 'department']","An Illinois police officer died Sunday morning after he was seriously injured during a traffic stop, police said.
The officer was conducting the traffic stop about 1 a.m. Sunday when he called for extra assistance, the Rockford Police Department said.
Police responding to the call found the officer, identified as Jaimie Cox, suffering from life-threatening injuries.
Rockford police initially said on Twitter that officers were responding to a “shooting involving an officer,” but they did not specify who was shot.
Cox joined the Rockford Police Department in December 2016, according to the Chicago Tribune.","An Illinois police officer died Sunday morning after he was seriously injured during a traffic stop, police said.

The officer was conducting the traffic stop about 1 a.m. Sunday when he called for extra assistance, the Rockford Police Department said. Police responding to the call found the officer, identified as Jaimie Cox, suffering from life-threatening injuries.

Cox was taken to the hospital, where he later died. It is unclear how Cox was injured or what led to his death.

Another person found at the scene was killed in a car crash.

Rockford police initially said on Twitter that officers were responding to a “shooting involving an officer,” but they did not specify who was shot.

Cox joined the Rockford Police Department in December 2016, according to the Chicago Tribune.",Illinois police officer killed after traffic stop,http://www.foxnews.com/us/2017/11/05/illinois-police-officer-killed-after-traffic-stop.html
66,"['country', 'awards', 'honor', 'music', 'questions', 'restriction', 'politics', 'asking', 'vegas', 'media', 'guns', 'press', 'paisley', 'las', 'cma']","The Country Music Associated has reversed its decision on restricting the types of questions reporters can ask at the CMA Awards.
""CMA apologizes for the recently distributed restrictions in the CMA Awards media guidelines, which have since been lifted.
The new regulations were designed to avoid questions about the recent mass shooting in Las Vegas and other political topics.
After the decision was reversed Paisley tweeted, ""Bravo CMA awards for doing the right thing & apologizing for this mistake.
The 51st Annual CMA Awards are scheduled to take place in Nashville, Tennessee on November 8.","The Country Music Associated has reversed its decision on restricting the types of questions reporters can ask at the CMA Awards.

""CMA apologizes for the recently distributed restrictions in the CMA Awards media guidelines, which have since been lifted. The sentiment was not to infringe and was created with the best of intentions to honor and celebrate Country Music,"" the organization in a statement.

The new regulations were designed to avoid questions about the recent mass shooting in Las Vegas and other political topics.

The statement comes following a backlash by artists, including from the co-host for the awards show, Brad Paisley.

""I'm sure the CMA will do the right thing and rescind these ridiculous and unfair press guidelines. In 3...2....1.....,"" Paisley tweeted Friday.

After the decision was reversed Paisley tweeted, ""Bravo CMA awards for doing the right thing & apologizing for this mistake. All are welcome, let's have a great show.""

The CMA's original statement was as follows:

“In light of recent events, and out of respect for the artists directly or indirectly involved, please refrain from focusing your coverage of the CMA Awards Red Carpet and Backstage Media Center on the Las Vegas tragedy, gun rights, political affiliations or topics of the like,” read the guidelines provided to Fox News.

“It’s vital, more so this year than in years past due to the sensitivities at hand, that the CMA Awards be a celebration of Country Music and the artists that make this genre so great. It’s an evening to honor the outstanding achievements in Country Music of the previous year and we want everyone to feel comfortable talking to press about this exciting time.”

A representative for the CMAs noted to Fox News that “all outlets must agree for access” to the event. The 51st Annual CMA Awards are scheduled to take place in Nashville, Tennessee on November 8.

At a media preview Thursday in New York City, with hosts Carrie Underwood and Brad Paisley, The Associated Press asked the performers about the Vegas shooting. The stars said they want to honor the victims’ families during the show.

The world of country music has been in unique and unfamiliar territory of late following the tragedy in Las Vegas at a Jason Aldean concert that left nearly 60 people dead. Additionally, one of the genre's most popular publicists, Kirt Webster, is embroiled in a sexual abuse scandal.

The Associated Press contributed to this report.","CMA Awards take back press restriction on asking questions about guns, politics",https://www.foxnews.com/entertainment/2017/11/03/cma-awards-take-back-press-restriction-on-asking-questions-about-guns-politics.html
67,"['wilderness', '15', 'watthour', 'truck', 'xvhdthe', 'water', 'earthroamer', 'milliondollar', 'xvhd', 'monster', 'washerdryer', 'rv', 'watt', 'weeks']","This truck doesn’t look like it can just roam the earth, it looks like it can move it.
Extreme off-road RV builder EarthRoamer has unveiled its biggest model ever, the appropriately-named XV-HD.
The 35-foot-long monster truck is based on a Ford F-750 medium duty commercial chassis that’s been converted to four-wheel-drive, rides on 45-inch tires and is capped with a luxuriously-appointed camper body.
The XV-HD has room for six, a kitchen, a bathroom with shower and a full-size washer/dryer.
The XV-HD is priced at $1.5 million and requires a $375,000 down payment before EarthRoamer will even start building one for you.","This truck doesn’t look like it can just roam the earth, it looks like it can move it.

Extreme off-road RV builder EarthRoamer has unveiled its biggest model ever, the appropriately-named XV-HD.

The 35-foot-long monster truck is based on a Ford F-750 medium duty commercial chassis that’s been converted to four-wheel-drive, rides on 45-inch tires and is capped with a luxuriously-appointed camper body.

The XV-HD has room for six, a kitchen, a bathroom with shower and a full-size washer/dryer. It runs on a 6.7-liter diesel engine and has a hydraulic generator, but is also fitted with a 2,100 watt solar panel array on the roof and 20,000 watt-hour battery pack to power its equipment.

Watch the latest video at video.foxbusiness.com

A 155-gallon fuel tank and 250-gallon fresh water supply mean it can potentially go for weeks in the wilderness without needing to fill either up.

You will need a full bank account to buy one. The XV-HD is priced at $1.5 million and requires a $375,000 down payment before EarthRoamer will even start building one for you.",EarthRoamer XV-HD is a $1.5 million-dollar monster RV,https://www.foxnews.com/auto/2017/11/03/earthroamer-xv-hd-is-1-5-million-dollar-monster-rv.html
68,"['guide', 'running', 'disabilities', 'city', 'athletes', 'runner', 'achilles', 'guides', 'marathon', 'woman', 'disabled', 'run', 'york']","Sunday will be the sixth time in the last eight years that I’ve run the marathon in New York as a guide runner for runners with disabilities, always under the auspices of Achilles International.
So why do people with disabilities run with guides?
The Achilles athletes in wheelchairs or handcarts don’t need guides; they would be too fast for guides, anyway.
What’s it like to guide a disabled person for Achilles International in the New York City Marathon?
It’s not hard to understand why hundreds of able-bodied athletes will run this Sunday as guides for Achilles.","The Babylonian Talmud teaches: “Because you have greeted one who cannot see, you merit to be greeted by the One who cannot be seen.” Inspiring words that would be reason enough for me to serve as a guide runner for a blind athlete in Sunday’s New York City Marathon. But there are other reasons as well.

Sunday will be the sixth time in the last eight years that I’ve run the marathon in New York as a guide runner for runners with disabilities, always under the auspices of Achilles International. The mission of the organization is “to enable people with all types of disabilities to participate in mainstream running events in order to promote personal achievement.”

Achilles is the brainchild of Dick Traum, a wheelchair-bound athlete who competed in New York back when the marathon was a series of loops around Central Park. He wondered: What if there were facilities and a training program to aid athletes with disabilities from around the globe in their quest to run marathons?

Well, now all that exists.

Sunday morning, hundreds of athletes with every conceivable disability, from Manhattan to Mongolia, along with their able-bodied guides, will gather at the Achilles tent in the shadow of the Verrazano Narrows Bridge.

The athletes include veterans who have lost limbs in battle, individuals born with disabilities, and others who have overcome the unimaginable to make it to the starting line in New York.

The athletes I guided in past years were: a deaf man from California; a South African survivor of a car accident that left him with a stroke and brain damage; a woman from New Jersey with scoliosis (a condition that causes curvature of the spine); a woman from North Carolina with severe GI tract issues; and a French cancer survivor in his early 70s.

The woman with scoliosis had the best line. “My doctor said I could only run two miles a day,” she told me. “I decided I’d do two weeks worth of running today.”

My wildest moment (so far): In 2010, the night before the race, I went into a drugstore and ran into the Chilean miner who had trained for New York by running laps while trapped underground for 69 days. I’d seen him the night before on Letterman.

Turned out he knew little about the “lore” of marathoning – Vaseline to avoid chafing; carrying snacks on the course; and insoles because his running shoes didn’t quite fit.

So we talked, through his interpreter, and shopped for half an hour.

We came out of the store and a crowd had gathered – he was something of a celebrity back then. He pointed back to me, as everybody was trying to get selfies and autographs, and shouted, “I love you, boy!”

My hardest experience as a guide came with my French runner. My fellow guide and I literally linked arms with him and walked him the length of the course. This was in 2014, when crosswinds on the Verrazano and on Manhattan side streets reached over 50 mph. I’ve never been so cold, but our guy made it.

So why do people with disabilities run with guides? New Yorkers (and their guests) are an aggressive lot, and it never hurts to have someone to keep you from getting jostled on the course. Also, in case of injury or inability to finish, the guide provides company and reassurance until help arrives.

The Achilles athletes in wheelchairs or handcarts don’t need guides; they would be too fast for guides, anyway.

Last year, a father pushed his son in a wheelchair the length of the race. Now that’s athleticism.

What’s it like to guide a disabled person for Achilles International in the New York City Marathon?

The closest comparison I can offer is the scenes in the film “A Hard Day’s Night,” where the London cops escorted the Beatles as they rushed past their fans from limo to hotel.

New Yorkers recognize the yellow Achilles T-shirts, and they go bonkers for the runners with disabilities.

The spectators may not know exactly what disability a given runner possesses, but they certainly understand – and applaud – the intense courage it takes for a person with disabilities to go 26.2 miles.

This year my blind runner comes from New Zealand, and a scrum of guides will surround him. One in front to clear the path, two on either side, and one in back. Projected finish time: 7 hours, 30 minutes.

But what’s the rush?

It’s not hard to understand why hundreds of able-bodied athletes will run this Sunday as guides for Achilles. Where else can you get the runner’s high and the helper’s high – all at the same time – and then get a medal as a reward for your efforts?

Where else can you help make someone’s impossible dream come true, with 2 million people cheering you on?

As Achilles International says on its website: “While our programs focus on running, the truth is, running is simply the tool for accomplishing our main objective: to bring hope, inspiration, and the joys of achievement to all.”

About 1,900 years ago, the Stoic philosopher Epictetus wrote, “God divided man into men that they might help one another.”

Whether you prefer Epictetus or the Talmud, it sure seems like running as a guide for a runner with a disability is the right thing to do.",Why I am running the New York City Marathon as a guide for a disabled runner,http://www.foxnews.com/opinion/2017/11/04/why-am-running-new-york-city-marathon-as-guide-for-disabled-runner.html
69,"['gearbox', 'automatic', 'manual', 'repair', 'service', 'transmission', 'car', 'fluid', 'things', 'mechanic', 'cars', 'know', 'thats']","Those who don’t hold on to a new vehicle for very long may never have to have the transmission fluid changed.
How Often Do I Need to Have My Transmission Fluid Changed?
First, it’s helpful to understand the role transmission fluid plays in a car’s operation.
Some manuals require conventional engine oil and others function best with automatic transmission fluid.
How Do I Know Whether My Transmission Fluid Needs to Be Changed?","Consumer Reports has no financial relationship with advertisers on this site.

Taking care of your car or truck’s transmission is important for its long-term health. But all too often, car owners misunderstand the basic maintenance that’s needed to keep a gearbox running smoothly. Consumer Reports’ chief mechanic, John Ibbotson, explains what you need to know.

Do I Need to Have My Transmission Fluid Changed?

The simple answer is “yes.” But service intervals for new vehicles can exceed 100,000 miles before this needs to be done.

That makes this seemingly clear-cut advice something of a conundrum for car owners. Those who don’t hold on to a new vehicle for very long may never have to have the transmission fluid changed.

On the other hand, factoring in that service is good advice for any owner who plans to keep a vehicle for an extended period of time—or for someone who has bought a used car with high mileage.

The time and cost involved vary from car to car. According to Repair Pal, a CR partner, getting this work done on a 2010 Camry in Rochester, N.Y., should cost $163 to $242.

Whatever the price might be, it’s necessary work. Getting the fluid replaced is certainly going to cost you less than replacing a transmission that’s been left in the lurch by skimping on service requirements. Failing to properly maintain your car’s transmission could leave you stranded and with a big repair bill.

Simple online tools can be invaluable when it comes to knowing whether your car or truck has been subject to any recalls. Other than regular service, your transmission might be due for some important repairs—or have an extended warranty—because of a past recall. (Go to the CR Car Recall Tracker.)

How Often Do I Need to Have My Transmission Fluid Changed?

The best advice is to know your car and the manufacturer’s recommended service intervals.

It’s worth noting that intervals for changing transmission fluid vary widely. For some cars and trucks, it can range from as little as 30,000 miles to more than 100,000 miles. Some new vehicles, especially those fitted with automatic gearboxes, have transmissions that are almost sealed shut, with fluid that’s meant to last the lifetime of the car.

Remember that unlike engine oil, transmission fluid should never burn off. And a tell-tale sign of a transmission leak will be a puddle of red liquid on the ground, usually underneath the middle or front of the car.

Should I Have My Mechanic Flush My Transmission Fluid?

First, it’s helpful to understand the role transmission fluid plays in a car’s operation. Transmission fluid helps keep mechanical components cool and lubricated, whether it’s an automatic or manual gearbox. Over time, the transmission’s interior components wear down and tiny particles contaminate the fluid. This could potentially lead to damage.

Getting rid of this dirty fluid makes sense, right? If it’s called for in the service manual, go ahead and let your mechanic do the job.

“This shouldn’t be a frequent occurrence, since a gearbox in good working order would not have metal shavings polluting the fluid over a short period of time,"" Ibbotson says. ""If that’s the case, it’s likely a sign of a bigger and more complicated problem.”

“There is also a distinction between simply draining and refilling a transmission versus power-flushing the system,” he adds. “In a high-mileage car, power-flushing the transmission fluid can dislodge sludge and other particles, leading to clogs even after the clean fluid has been added.”

Again, the best advice is to research your vehicle and know exactly when a transmission drain (or flush) is recommended. Doing either option too often is a waste of time and money.

Does My Manual Transmission Need Fluid, Too?

Yes, even a manual needs transmission fluid. The type of fluid can vary from car to car, however. Some manuals require conventional engine oil and others function best with automatic transmission fluid. So make sure you’re putting in the fluid that’s specified for your car. Failing to do so can rapidly affect its performance and the gearbox’s longevity.

Car owners with a continuously variable transmission (CVTs) will also want to pay special attention to the needs of their vehicle. Unlike a traditional automatic that has a set number of gears, a CVT often relies on a belt or pulley system to operate an infinite number of gear ratios. Make sure you use a CVT-specific fluid or you’ll risk big headaches (and repair bills) down the road.

How Do I Know Whether My Transmission Fluid Needs to Be Changed?

Checking transmission fluid isn’t always easy. In many cases, it’s necessary to have a mechanic put your car on a lift for examination. Some cars do have a transmission dipstick or reservoir in the engine bay, so check under the hood first.

Even though fluid levels might look fine, it could be harder to discern whether there are pollutants or small metal particles in the fluid. “If your car is in for routine maintenance, ask your mechanic to check the transmission fluid,” Ibbotson says.

Separating transmission maintenance from breakdowns is trickier. In a malfunctioning automatic, gearshifts might become more abrupt and occur at awkward intervals. For a car with a manual gearbox, the feel and action of the gear lever could become stiffer and more balky in regular daily operation. These types of problems probably indicate an issue with the gearbox itself. If you experience any of them, let your mechanic know right away.

Is Changing the Transmission Fluid an Easy DIY Job?

It can be a complicated and messy task for the average car owner. “Accessing the transmission requires ramps, jackstands, or a lift,” Ibbotson says. “Even then, getting to the fill plug can require a higher degree of patience and dexterity than what’s required for a typical change of engine oil.”

Many modern cars—the ones with fluid guaranteed for the life of the vehicle—have transmissions that are basically sealed tight, making them all but impossible to work on for the average DIY’er.

CR Car Repair Tools

Repair Cost Estimator

Car Recalls Search

Car Repair Encyclopedia

Car Repair Shop Satisfaction

Consumer Reports is an independent, nonprofit organization that works side by side with consumers to create a fairer, safer, and healthier world. CR does not endorse products or services, and does not accept advertising. Copyright © 2017, Consumer Reports, Inc.",6 things to know about your car's transmission,https://www.foxnews.com/auto/2017/11/03/6-things-to-know-about-your-cars-transmission.html
70,"['exclusive', 'fox', 'sanders', 'illegal', 'ingraham', 'disgrace', 'democratic', 'trump', 'slams', 'dnc', 'responded', 'calls', 'primaryrigging', 'dossier', 'fake', 'trade', 'bernie']","Trump responded to claims from former DNC chairwoman Donna Brazile alleging that the committee rigged last year’s Democratic presidential primary between Clinton and Sen. Bernie Sanders.
“It's illegal, number one, and it's really unfair to Bernie Sanders,” Trump said of the Vermont senator.
“I’m not a Bernie Sanders fan, although I must say I got a lot of his votes when he was thrown out.
Many of those people voted for me because of trade because I agreed with him on trade.
'VideoTrump slams Dems for the lottery-based diversity visa programTrump also responded to recent revelations that the DNC — along with the Clinton campaign — funded the now-infamous “opposition research” dossier released last January.","By Nicole Darrah, Fox News

President Donald Trump gave a wide-ranging interview on Fox News’ “The Ingraham Angle” Thursday, revealing his thoughts on this week’s terror attack in New York City and the campaign actions of the Democratic National Committee.

Trump responded to claims from former DNC chairwoman Donna Brazile alleging that the committee rigged last year’s Democratic presidential primary between Clinton and Sen. Bernie Sanders.

“It's illegal, number one, and it's really unfair to Bernie Sanders,” Trump said of the Vermont senator. “I’m not a Bernie Sanders fan, although I must say I got a lot of his votes when he was thrown out. Many of those people voted for me because of trade because I agreed with him on trade. … But that was, I thought that was terrible.”

Jessica Vaughn provides insight on 'Fox & Friends First.'Video

Trump slams Dems for the lottery-based diversity visa program

Trump also responded to recent revelations that the DNC — along with the Clinton campaign — funded the now-infamous “opposition research” dossier released last January. The president called the findings “absolutely inconceivable.”

“That dossier, which is totally fake and made up it’s like a novel … is a disgrace and it should not have been allowed to be used and then I hear the kind of money they spent,” Trump said, referring to reports Democrats paid as much as $9 million on it. “I think it’s a disgrace that a thing like that can take place.”","'Ingraham Angle' Exclusive: Trump Calls DNC Primary-Rigging 'Illegal,' Slams 'Fake' Dossier",http://nation.foxnews.com/2017/11/03/ingraham-angle-exclusive-trump-calls-dnc-primary-rigging-illegal-slams-fake-dossier#commenting
71,"['ingraham', 'angle']",,,"The Ingraham Angle - Friday, November 3",https://video.foxnews.com/v/5634743425001/?playlist_id=5556999982001
